Statistics on file: Z:\data\thesis\thesis\allthesistext.txt
Word separators: "	 ,;.!?:'"-()[]{}«»<>@\/&~#$%%^_`¡´¿=*"
Sentences separators: ".!?"

Number of paragraphs: 4185
Number of words: 58048
Number of sentences: 7599
Number of printable characters (including spaces): 358705
Number of spaces: 46543
Number of tabulations: 1469
Number of Carriage Return: 0
Number of Line Feed: 4185
Number of non-printable characters (others than the above): 0
Number of words per sentence: 7.64
Number of syllables per word (approximate): 1.75
Flesch index: 51.13

Start of list:

UT	3
UTF	1
UV	11
Uexk	1
Uexkuell	1
Uitenbroek	2
Ultraviolet	2
Umbrae	2
Umbral	2
Under	1
Unfortunately	2
Unique	2
Universe	2
Universidad	1
Universit	9
Universities	1
University	5
Upper	5
Url	32
Use	2
Using	11
Utrecht	1
V	49
VELOCITY	2
VTT	12
Vacuum	18
Valdivielso	2
Vasili	1
Verdoni	1
Vertical	1
Verwichte	2
Violent	1
Vladi	1
Vol	2
Volker	1
Volkmer	5
Volume	106
Voort	7
Voyager	2
W	13
WAVE	4
WAVES	16
Walsh	1
Washington	1
Watanabe	1
Wave	6
Wavefront	1
Wavelength	1
Wavelet	1
Waves	11
Way	1
We	127
Webb	1
Weigelt	2
Weiter	1
Wentzel	2
Western	1
What	1
When	6
Whenever	1
While	2
White	3
Wide	2
Width	1
Wijn	3
Wikipedia	2
Wilhelm	2
Window	2
Wirnitzer	1
With	28
Within	3
Without	1
Wittman	1
Wittmann	13
Woch	1
Wolf	1
Working	1
Workshop	5
Wunnenberg	2
X	3
XII	1
XUV	1
XVII	1
Xii	2
Y	4
Yakovkin	2
Yamada	1
Year	123
Yet	15
Yi	1
Z	5
Zachariadis	1
Zakarov	1
Zaqarashvili	1
Zeeman	5
Zel	2
Zernike	7
Zoulias	1
a	697
aa	1
aap	37
aaps	2
aberration	16
aberrations	21
ability	1
able	21
about	26
above	57
abrupt	1
abruptly	1
abs	134
abscissa	2
absence	1
absorbed	1
absorbing	1
absorption	22
absorptions	1
abuela	2
abundance	1
abundant	2
accelerated	2
acceleration	2
accepted	2
accompanying	1
according	6
account	18
accounting	3
accounts	2
accretion	1
accumulate	1
accumulative	1
accurate	1
accurately	1
achievable	1
achieve	8
achieved	8
achieves	1
achieving	1
acknowledge	1
acknowledgments	1
acoustic	5
acquire	1
across	10
action	1
activated	1
active	51
activity	6
actual	2
actually	3
actuators	1
adaptive	11
add	2
addcontentsline	5
added	4
addition	5
additional	4
additive	1
address	3
addresses	1
adequate	6
adiabatic	1
adjusted	1
adjustment	1
admitting	1
adopt	2
adopted	5
adopts	1
adsabs	72
adsseeks	55
advanced	9
advances	4
advantage	4
adventure	1
advices	2
advisable	1
aerodynamical	1
affected	5
affecting	1
after	23
afterwards	4
again	9
aged	1
ago	2
agree	3
agreement	13
agrees	1
aid	1
aim	4
aimed	2
aiming	1
aims	4
air	4
airy	1
ajuste	2
al	6
albeit	1
aleman	2
alez	5
algebra	1
algorithm	6
align	3
aligned	8
aligning	1
alignment	2
all	51
allow	5
allowing	2
allows	5
almost	6
alone	2
along	75
alph	1
alpha	159
already	9
also	84
although	7
altitude	1
altitudes	1
always	11
am	6
ambient	3
amigos	1
among	4
amount	9
amounted	1
amounts	2
amp	15
amplified	1
amplitude	10
amplitudes	12
an	102
anal	1
analysed	4
analyses	1
analysing	2
analysis	29
analyze	4
analyzed	4
anchez	12
anchored	1
and	1261
andez	2
angle	25
angles	4
angular	16
anisoplanatism	2
anisotropic	1
announcing	1
annular	4
annurev	1
anomalous	1
another	7
ansatz	2
answers	1
anti	1
antisymmetric	1
any	18
apart	3
aperiodic	1
aperiodically	1
aperture	6
apertures	2
apex	2
apj	21
apjl	1
apodisation	1
apodization	1
apparent	9
apparently	3
appear	12
appearance	2
appeared	1
appears	7
appendix	1
apple	1
applicable	2
application	4
applications	1
applied	24
applies	2
apply	4
applying	1
approach	14
approaches	6
appropriate	6
approx	20
approx0	2
approx200	1
approx3	1
approx36	3
approx5	1
approximate	1
approximated	1
approximately	41
approximation	5
apr	7
aprendido	1
arXiv	5
araa	1
arbitrary	2
arch	1
arcmin	12
arcsec	50
arcseconds	4
arcserc	1
are	270
area	10
areas	16
argue	1
argued	2
arises	2
around	32
arrangement	1
array	10
arrive	3
arrived	1
arrives	2
arriving	2
arrow	2
arrows	3
article	81
artifacts	2
as	194
ascent	2
asked	1
aspect	3
aspects	1
aspherical	1
asr	1
associated	5
association	2
assume	6
assumes	3
assuming	7
assumption	2
assumptions	7
astigmatismus	1
astounding	1
astro	4
astronomers	1
astronomical	2
astronomy	2
astrophysical	2
astrophysicist	1
astrophysics	2
asymptotically	2
at	287
athay76	2
atlas	4
atm	1
atmosphere	53
atmospheres	4
atmospheric	33
atom	1
atomic	5
atoms	2
ats	3
attains	1
attend	1
attention	1
attenuation	1
attractive	2
aug	5
author	1
authors	3
available	11
average	32
averaged	2
averaging	1
avoid	5
avoided	1
avoids	3
avrett95	2
away	2
axes	4
axis	23
az	1
azimuthal	1
b	11
back	9
background	11
balance	7
ball	1
band	51
bandpass	4
bandwidth	3
base	1
based	16
basic	2
basically	5
basis	4
bb	9
be	138
beam	9
beams	2
beautiful	1
because	4
beckers68	3
beckers69	2
beckers72	2
become	3
becomes	6
been	29
before	7
began	1
begin	181
beginning	7
begins	1
behave	2
behavior	4
behaviour	4
behind	2
being	12
believe	1
believed	2
below	21
bends	2
bent	2
best	10
beta	9
better	19
between	67
beyond	5
bf	2
bi	2
bias	1
bibliography	1
bibliographystyle	1
bifurcating	1
big	3
bigger	2
biggest	2
bisector	1
bisectors	1
bit	2
blablabla	1
black	6
blank	1
blended	4
blind	15
blob	1
blobs	5
blocking	7
blue	29
blurred	1
blurring	5
board	3
bodies	1
body	4
book	14
bookmarksnumbered	1
bookmarksopen	1
border	2
both	50
bottom	7
bound	4
boundaries	1
boundary	1
boxcar	1
braking	1
bray74	3
brief	3
briefly	1
bright	18
brightening	3
brightenings	8
brighter	2
brightest	1
brilliant	1
broad	10
broadband	48
broadened	1
broadening	2
broader	1
buffeting	1
bug	1
build	1
building	3
bundle	2
buoyancy	3
buoyant	1
burn	1
burning	2
burst	1
but	46
by	282
bymorphous	1
c	47
cadence	27
cahalan	2
cal	28
calculate	3
calculated	15
calculates	1
calculating	2
calculation	5
calculations	8
calibrate	1
calibrated	4
calibration	11
calibrations	1
called	18
came	2
camera	7
cameras	4
campaign	2
campaigns	1
can	120
cancel	1
cancellations	1
candidate	1
cannot	4
capabilities	1
caps	1
caption	50
carefully	2
carlsson05	2
carpet	1
carried	9
carries	1
carry	2
case	27
cases	10
cause	1
caused	4
causing	2
ccd1	2
ccd2	4
cdot	45
cdot10	8
cdot3	1
cdsads	7
cease	1
cell	2
cells	2
cente07	3
center	110
centered	1
centering	10
centers	1
central	16
centre	8
centrifugal	1
centuries	1
century	1
certain	11
certainly	1
cf	5
cfa	55
ch	4
change	6
changed	2
changes	7
changing	3
channel	23
channeling	1
channels	12
chapter	20
characteristic	4
characteristics	8
characterize	1
characterizes	1
charge	1
charges	1
check	3
chemical	3
children	1
chips	1
choices	2
choose	2
choosing	1
chosen	1
choudhuri93	2
chr	1
chromo	3
chromosphere	89
chromospheres	5
chromospheric	65
circ	4
circular	3
citations	1
cite	27
citealt	7
citecolor	1
cited	1
citep	58
citet	52
citeyear	1
citeyearpar	2
civilization	1
class	1
clean	1
clear	3
clearly	5
clearpage	4
climate	4
climbing	1
clip	9
clockwise	3
close	22
closed	3
closer	1
closest	3
cloud	51
cloud1	2
cloud2	1
clouded	1
clouds	7
clustering	1
cm	34
co	4
coarse	1
code	15
codes	1
coefficients	5
coelostat	9
coincide	6
coincided	1
coincident	2
coincides	2
coinciding	1
cold	1
coldest	1
collapsing	1
colleagues	1
colliding	1
collimated	2
collimating	3
collisional	6
collisions	3
color	3
colorlinks	1
column	9
columns	1
com	16
combed	2
combination	13
combinations	7
combined	6
come	3
comes	7
comets	1
coming	2
comment	21
comments	1
common	16
commonly	2
communications	1
comp	14
companion	1
comparable	5
compare	8
compared	9
compares	4
comparing	2
comparison	8
compatibility	1
compatible	3
compccd1	1
compccd2	1
compensated	2
complementary	2
complete	2
completely	1
completion	1
complex	14
complicated	3
component	22
components	22
composed	1
composition	2
compressed	1
compressible	3
compressional	1
compressive	1
comprises	1
computational	2
compute	1
computer	1
computers	1
computes	1
computing	2
con	2
concentrates	2
concentrations	1
concentric	2
concepts	3
concerns	1
conclude	3
concluded	3
concluding	1
conclusion	2
conclusions	5
conclusive	2
condensations	1
condition	4
conditions	20
conductive	1
conductivity	2
conf	20
conference	2
conferences	1
configuration	1
configurations	1
confirmed	2
conflict	1
conflicts	1
conglomerate	1
conlude	2
connected	1
connecting	1
consecutive	10
consecutively	3
consequence	8
consequences	2
conservation	3
consider	2
considerably	1
considered	7
considering	1
considers	3
consist	8
consisted	2
consistent	4
consisting	2
consists	9
const1	1
const2	1
constant	16
constituting	2
constrain	2
constrained	2
constraints	4
constructed	2
constructive	1
cont	3
contain	6
contained	3
containing	1
contains	9
contaminate	1
contamination	2
context	4
contiguous	1
continua	6
continue	7
continues	3
continuous	1
continuously	2
continuum	25
contraction	2
contrary	1
contrast	26
contribute	2
contributed	1
contributing	2
contribution	3
contributions	3
controled	1
controlled	1
convection	14
convective	3
conventional	1
converged	1
convergence	1
converging	1
conversion	2
converting	1
convolution	3
convolved	1
convolving	1
cool	5
cooled	4
cooler	3
cooling	2
cools	1
coordinate	4
coordinator	1
core	23
cores	2
corner	1
corona	24
coronal	37
correct	5
corrected	6
correcting	2
correction	19
corrections	2
corrects	2
correlation	8
correlations	1
correspond	11
correspondence	2
corresponding	8
corresponds	11
cos	7
cos2	1
cosmic	3
cosmos	1
could	20
counterpart	3
counterparts	2
counting	1
counts	1
coupled	1
course	7
courses	1
covered	3
covering	1
covers	1
cr	11
crazy	2
create	3
created	1
creates	6
creating	4
creator	140
critical	2
cropped	1
cross	1
crossed	1
crosses	2
crossing	1
crosstalk	7
crosstalks	1
crucial	1
crystals	2
cs	2
current	14
currently	3
curricula	1
curvature	2
curve	3
curves	1
cusped	1
custom	1
cutoff	15
cuts	1
cutting	1
cycle	6
cycles	2
cyclic	1
cylindrical	12
d	23
d1	1
d2	1
damping	3
dark	59
darkclouds	2
darkening	6
darker	1
darkest	2
darktip	1
dashed	20
data	101
datared	6
dataset	7
date	50
day	2
days	3
dc	496
de	21
deal	1
dealing	1
deals	2
debate	1
dec	6
decades	1
decay	1
deceleration	6
decelerations	2
decide	2
decompose	1
decomposed	1
deconvolution	14
decrease	4
decreased	4
decreases	6
decreasing	4
deduce	2
deduced	2
deep	3
def	2
define	3
defined	7
defines	2
defining	1
definition	4
defocus	1
defocussing	2
deformable	3
deformation	2
defouw76	2
deg	4
degr	9
degradation	4
degrade	2
degraded	2
degrades	1
degree	4
degrees	2
deja	1
del	9
delay	3
delta	5
demanding	1
demonstrate	4
demonstrated	2
demonstrates	1
denote	1
denoted	2
denotes	1
denser	1
densities	12
density	50
depend	5
dependence	16
dependent	3
depending	1
depends	13
depict	1
depicted	2
depicts	3
depression	3
depth	7
der	19
derivation	2
derive	6
derived	16
derives	1
des	1
descent	1
describe	8
described	11
describes	4
describing	1
description	56
design	3
designation	1
desired	4
despedir	1
destreching	3
destretching	2
destructive	1
detail	9
detailed	9
details	7
detect	2
detectable	1
detected	2
detection	3
detector	10
detectors	3
determination	2
determine	10
determined	6
determines	2
develop	5
developed	12
developing	2
development	2
developments	1
developping	1
deviates	3
deviation	1
deviations	1
device	5
devices	2
devoted	1
diagnosing	1
diagnostic	2
diagram	2
diagrams001	1
diagrams002	1
diagrams003	1
diagrams005	2
diagrams006	1
diameter	3
dichroic	1
dict	2
diese	1
differ	1
difference	20
differences	14
different	72
differential	9
differently	2
differs	2
difficult	5
diffraction	15
diffuse	2
diffusion	1
dimensional	19
dimensions	2
dina	2
dipolar	1
dipole	1
direct	4
directed	4
direction	30
directional	2
directions	1
directly	4
directs	3
disadvantage	1
disappear	3
disappearance	1
disappeared	5
disc	40
discontinuity	2
discovered	1
discoveries	1
discovery	2
discrimination	2
discuss	3
discussed	12
discussing	2
discussion	3
discussions	3
disk	4
dispersed	1
disperses	1
dispersion	3
displace	1
displaced	4
displacement	2
displacements	9
display	4
disrupt	1
dissipated	2
dissipation	2
distance	20
distances	4
distill	1
distinguish	1
distorted	2
distortions	6
distribution	3
distributions	1
disturbances	10
divergence	2
diversity	2
divide	1
divided	3
dividing	3
diving	2
do	10
document	2
documentclass	1
does	4
doi	1
doing	1
doloroso	1
domain	1
dome	1
dominate	2
dominated	3
dominates	1
don	1
done	5
doppler	1
dopwi	2
dots	8
dots10	1
dots600	1
dotted	2
doubled	1
doublespacing	1
down	14
downflow	2
downflows	1
downward	9
downwards	1
dragging	1
drawings	3
drive	1
driven	12
drives	2
driving	2
dt	2
dtd	1
due	16
duration	8
during	29
dust	4
dwarf	1
dx	1
dy	1
dyn	3
dynamic	24
dynamical	1
dynamics	23
dynamo	2
e	126
each	35
earlier	6
early	1
easily	1
easy	1
ec	12
echar	1
echelle	1
eclipses	2
edge	13
edition	2
editors	7
edu	127
eff	1
effect	13
effected	2
effective	1
effectively	1
effects	22
efficiency	1
efficient	5
eigenmodes	1
einem	1
either	3
ejecta	2
ejected	2
ejections	1
el	2
electric	3
electrical	2
electro	1
electromagnetic	3
electron	11
electronic	1
electronically	1
electrons	14
element	5
elements	6
eliminated	1
ellipse	5
ello	1
ellos	1
elongated	4
elucidate	1
em	31
embedded	4
emerge	1
emergent	1
emerges	2
emerging	3
emigrated	1
emission	69
emissions	2
emitted	2
emph	117
emphasis	2
emphasize	1
empirical	4
employed	1
empty	4
en	29
enabled	2
enables	2
enclose	1
encoded	2
encoding	2
encouraged	2
encyclopedia	2
end	187
ended	1
energies	1
energy	51
enhanced	3
enhances	2
enough	13
ensuing	2
entangled	3
enter	1
entering	4
enters	4
entire	7
entrance	9
enumerate	14
environment	4
epsilon	26
eq	12
eqnarray	12
equal	2
equality	1
equally	1
equation	140
equations	14
equator	4
equidistant	1
equilibrium	5
era	1
ergxcm	2
error	1
errors	2
erupting	1
escape	3
especially	8
espectropolarimetr	1
espicules	1
espicules2B	1
essentially	1
esta	1
este	1
estimate	7
estimated	9
estimates	5
estimating	1
estimation	4
et	6
etalon	3
etalons	6
etc	2
evacuated	1
evacuating	1
eve	2
even	15
event	4
events	14
eventual	1
eventually	2
every	5
evidence	3
evidences	2
evolution	22
evolutionary	1
evolve	1
evolves	1
evolving	3
examinationdate	1
examine	6
example	15
examples	4
excellent	5
except	1
excitation	4
excite	1
excited	6
exciting	5
excluded	1
exhibit	5
exhibited	3
exhibiting	1
exhibits	6
exist	3
existence	5
exit	3
exp	3
expan	2
expanded	1
expands	1
expansion	7
expectation	1
expected	6
expense	1
experience	2
explain	6
explained	8
explaining	1
explains	1
explanation	3
explosive	2
exponential	2
exponentially	1
exposure	9
exposures	2
express	1
expressed	4
expression	2
extend	4
extended	8
extends	2
extension	7
extensively	3
extent	5
external	4
extinction	1
extract	2
extraterrestrial	1
extreme	1
extremely	6
ez	1
f	11
facilities	10
facility	1
fact	7
factor	5
factors	3
factum	9
facula	4
faculae	2
facular	1
fade	2
fading	2
failed	2
failure	2
faint	2
faintest	1
fairly	1
fall	1
falls	2
false	3
familiar	1
family	3
fancybox	1
far	7
farcs1	4
farcs16	1
farcs19	1
farcs2	5
farcs22	1
farcs24	1
farcs25	3
farcs3	1
farcs32	1
farcs35	4
farcs39	1
farcs4	2
farcs5	16
farcs67	1
farcs7	1
fast	44
faster	3
fastest	1
favored	1
fdahl	1
fdg	2
fdg01	1
fe	1
feature	6
features	28
feb	5
feed	3
feeds	2
feet	1
fell	1
fellowship	1
ferraro66	5
ferroelectric	2
few	16
fewer	3
ffxy	2
fibril	9
fibrils	66
field	103
fielding	3
fields	40
fig	62
fig1	9
fig10	6
fig2	7
fig3	5
fig4	5
fig5	5
fig6	3
fig7	13
fig8	5
fig9	3
figstokesfig1	2
figure	88
figures	62
figuresright	1
filament	2
filamentary	2
filaments	9
file	2
files	1
filled	2
filter	24
filtered	4
filtergram	7
filtergrams	11
filtering	7
filters	4
filtro	1
fin	1
final	7
finally	2
find	26
finding	2
findings	5
fine	9
finite	1
firings	1
first	25
firstpage	1
fit	5
fitted	6
fitting	1
five	3
fixed	9
flare	4
flares	9
flaring	3
flash	7
flashes	6
flashing	1
flashprof	1
flat	25
flatfield	1
flattens	1
flattip	1
flow	17
flowing	1
flows	15
fluctuate	1
fluctuations	15
fluid	2
flushright	3
flux	47
fluxtubes	2
focal	8
focus	18
focuses	2
focusing	4
focusses	1
folding	2
follow	17
following	26
follows	8
fontenla91	2
foot	1
footing	1
footings	1
footnote	6
footpoint	6
footpoints	6
for	288
force	2
forced	1
forces	1
forcing	1
foreshortening	2
form	11
formal	1
formation	28
formed	2
forming	1
formula	1
formulae	1
forty	2
foto	3
found	35
foundation	1
four	12
fourth	1
fpi	4
fpid	2
fpiha	1
fr	7
frac	35
fraction	2
frame	39
frames	35
framework	1
franz	8
free	18
freely	2
frequencies	11
frequency	19
friction	1
friend	1
friends	5
from	285
front	8
frozen	1
fts	1
fulfilled	1
full	19
fully	3
function	42
functions	8
further	15
furthermore	2
fuse	1
fusion	2
future	8
g	60
gain	2
galaxy	1
gamma	9
gap	1
gaps	2
gas	51
gases	1
gausian	1
gave	1
ge200	1
general	12
generalized	1
generally	4
generated	7
generation	2
geo	3
geometrical	3
geometry	5
geqslant	1
get	4
gets	3
gfpi	4
gg	1
giant	3
give	9
given	18
gives	20
giving	3
glass	1
global	7
goes	2
goettingen	2
going	1
good	21
got	1
gov	2
governing	2
governs	1
gradient	3
gradients	2
grains	11
gram	5
grams	2
granted	1
granular	4
granulation	7
grateful	3
gratings	1
gratitude	1
gravitating	2
gravitation	1
gravitational	4
gravity	6
great	3
greatly	2
greek	2
green	6
grid	5
ground	3
group	5
grow	1
grows	1
gsfc	2
guesses	1
guez	17
guidance	1
guide	1
guiding	1
gustar	1
guys	1
gwdg	1
h	8
ha	4
had	9
half	7
hand	6
hanle	2
hansteen06	2
happen	1
happens	2
harbors	1
harder	2
harvard	127
has	55
hat	6
have	112
having	5
hc	1
he	10
he05red	1
he05rel	1
he05teo	1
heated	8
heating	10
heats	1
hegg07	2
height	43
heights	13
heinzel07	2
held	4
heliocentric	3
heliopause	1
helioseismology	3
helium	19
help	5
helped	3
helpful	1
helps	1
henceforth	4
her	2
here	19
hidden	2
high	104
higher	20
highest	7
highly	9
hildner74	2
him	2
his	1
historical	1
historically	1
hitherto	2
hline	39
hodographs	1
hold	1
holds	2
hole	3
holes	5
home	1
homogeneous	4
homogenous	1
horizontal	25
host	2
hot	9
hotter	1
hour	1
hours	3
houses	1
housing	1
how	2
however	5
hr	4
hsize	5
hspace	4
htdp	1
html	2
http	144
huge	1
hydrodynamics	1
hydrogen	26
hydromagnetic	2
hydrostatic	6
hyperref	2
hypersetup	1
i	135
i+1	7
ia	2
iaz	1
idea	1
ideas	1
identical	2
identification	2
identified	1
identifier	50
identifying	1
idet	3
if	13
ignite	1
ii	1
illumination	1
illustrates	1
illustrations	1
illustrative	1
im	1
ima	3
ima1	2
ima12	1
ima2	2
ima2b	2
image	115
imaged	3
imagers	2
images	99
imaging	8
imbalanced	1
imbalances	1
immediately	1
impact	3
impediment	1
imperfections	3
implemented	3
implications	3
importance	3
important	12
importante	1
imposed	2
impossible	2
improved	2
improvement	1
improvements	3
improving	1
impulse	1
impulsive	1
in	805
inaccurate	1
incidence	3
incident	3
inciding	1
inclination	11
inclinations	2
inclined	5
include	10
included	1
includegraphics	71
includes	4
including	5
incoming	8
incompatible	1
incompressible	2
increase	6
increased	2
increases	5
increasing	8
increasingly	1
indeed	2
independent	5
independently	1
index	5
indicate	3
indicated	4
indicates	3
indicating	2
indirect	1
indirectly	1
individual	8
induced	2
induction	1
inez	1
infer	6
inferred	2
infinite	1
inflection	1
influence	10
influenced	1
influences	4
information	29
infrared	23
infty	3
inguez	1
inhomogeneous	2
initial	6
injected	3
injection	3
inner	6
inproceedings	25
input	6
inset	1
inside	28
insight	1
inst	2
installed	2
instantaneous	5
instead	2
institutions	3
instituto	1
instrument	16
instrumental	11
instrumentation	2
instruments	15
int	7
integrated	3
integration	6
intense	2
intensities	26
intensity	74
intention	1
interaction	8
interacts	1
interest	6
interested	2
interesting	3
interface	1
interference	13
interferometer	7
interferometric	1
interferometry	17
interior	4
internal	3
interpolate	1
interpolated	2
interpolation	2
interpolations	1
interpret	2
interpretation	9
interpretations	1
interpreted	5
interprets	1
interrupt	1
interrupted	1
interruptions	1
interstellar	3
into	54
intrinsic	1
intro	8
introduce	4
introduced	2
introduces	3
introducing	1
introduction	2
intrusions	2
inverse	1
inversion	13
investigate	2
investigated	3
investigating	3
investigation	4
investigations	1
involved	6
involves	1
inwards	2
io	2
ion	44
ionisation	1
ionises	1
ionising	2
ionization	8
ionizations	1
ionized	2
ionizes	2
ionizing	1
ions	1
irradiance	8
irradiates	1
irradiation	5
irregular	2
irrespective	1
is	552
isbn	1
isica	2
isolated	5
isoplanatic	5
isoplanatism	3
isothermal	6
isotropic	1
issue	1
it	64
item	66
itemize	18
iteration	1
iterative	2
iteratively	1
its	38
itself	3
iv	4
j	29
jan	4
jaw	1
jaws	2
jet	4
jetlike	2
jets	14
jm	1
join	1
joining	1
jointly	1
jpg	15
jul	3
jun	2
just	6
k	20
kN	1
kann	1
kaos	8
kappa	6
keep	2
keeps	3
kept	1
key	5
keys	1
kind	7
kinds	1
kinetic	1
kink	6
kinks	2
kippenhahn75	3
km	94
know	5
knowledge	3
known	5
kv	1
l	7
la	6
label	151
labeled	2
laboratories	1
laboratory	2
lack	4
lambda	112
lambda10830	2
lambdaD	2
lambdameter	5
landscapes	1
lanes	1
langle	9
language	1
large	11
larger	15
largest	3
laser	1
last	16
lasted	2
lasting	6
lastly	1
lasts	1
late	1
later	3
lateral	1
latest	2
latitude	1
latitudes	1
latter	11
law	2
layer	19
layered	1
layers	9
lead	5
leading	4
leads	10
leak	3
leakage	1
leaps	1
learned	2
learnt	1
least	11
leaves	2
lecci	1
left	48
length	12
lengths	3
lens	6
lenslet	4
less	8
lesssim	2
lest	1
letter	1
level	17
levels	27
ley	1
lez	4
lie	1
life	4
lifetime	4
lifetimes	4
light	73
lightbeam	1
like	41
likelihood	2
likely	4
limb	120
limbha	1
limbha2	1
limit	19
limitation	2
limitations	1
limited	8
limits	2
line	168
linear	23
linearised	1
linearization	2
linearized	1
linearly	2
lines	81
linewidth	2
link	1
linkcolor	1
linktocpage	1
liquid	2
list	1
listed	1
lists	1
literature	2
little	3
live	1
lived	2
lively	2
ll	6
ll1	2
load	2
local	19
localhost	2
localized	2
locally	1
located	15
locations	2
lock	10
locked	1
lockpoint	7
logarithmic	1
long	29
longer	4
longfibril	2
longitudinal	9
loop	12
loops	14
los	1
loss	3
losses	2
lost	4
lot	1
loud	1
low	42
lower	36
lp	1
lt	1
luck	1
luminosity	1
lyi	1
lying	5
m	57
m1	2
m2	1
m3	1
m5	1
m6	1
mAngstroms	4
machines	1
macrospicules	6
made	8
mag	3
magnetic	146
magnetically	1
magnetised	1
magnetism	5
magnetized	7
magneto	1
magnetoacoustic	25
magnetoacustic	3
magnetoconvective	1
magnetograms	4
magnetohydrodynamic	1
magnetohydrodynamical	2
magnetosonic	1
magnitude	4
main	28
mainly	8
make	11
makes	5
maketitle	1
making	1
manner	2
many	30
maps	2
mar	2
marginally	1
markboth	5
marked	3
mask	1
masked	1
masking	4
mass	32
masses	1
master	1
matched	2
mate	5
material	7
materials	1
materna	1
mathbb	11
mathcal	2
mathematical	3
mathrm	27
mathrsfs	1
mathscr	3
matrix	6
matter	5
max	5
maxima	2
maximum	24
may	19
mbar	1
mbox	4
me	16
mean	24
meaning	3
means	17
measurable	1
measure	18
measured	22
measurement	3
measurements	13
measures	2
measuring	5
mechanical	6
mechanism	8
mechanisms	4
mediante	1
medium	11
meet	1
member	1
members	2
memoria	1
menos	1
mention	2
mentioned	3
mere	1
merely	1
meridional	1
met	1
metals	2
metastable	2
meteoroids	1
method	37
methods	36
metric	3
mhd1	1
mhd10	1
mhd11	1
mhd12	1
mhd13	2
mhd14	2
mhd15	1
mhd16	1
mhd17	1
mhd18	1
mhd19	1
mhd2	1
mhd20	1
mhd21	1
mhd22	2
mhd23	2
mhd24	4
mhd25	1
mhd26	2
mhd27	1
mhd28	1
mhd29	2
mhd3	1
mhd30	1
mhd31	2
mhd32	2
mhd4	2
mhd5	1
mhd6	2
mhd7	1
mhd8	1
mhd9	2
mhdapprox	1
mhdwaves	1
mi	4
micro	1
microseconds	1
microturbulent	3
microtype	2
microwave	2
middle	4
might	1
million	8
min	36
mini	7
minima	1
minimization	1
minimize	3
minimizes	1
minimum	9
minor	1
minute	5
minutes	8
mirror	15
mirrors	7
missed	1
mit	1
mixed	3
mixture	1
mj	3
mnras	2
mobility	1
mode	32
model	41
modeled	1
modeling	7
modelled	6
modelling	10
models	41
moderately	2
modes	34
modification	1
modified	1
modify	1
modulate	1
modulated	3
modulates	1
modulation	4
modulations	1
modulus	2
molar	1
molecular	2
molecules	1
momentum	4
momfbd	5
momfdb	2
monoatomic	1
monographs	1
months	1
mood	1
more	44
morphological	2
morphology	2
mos1	2
mos2	3
mosaic	7
mosaicb	1
mosaicn	1
mosaics	1
mosaiqued	1
mosbroad2	1
mosnarr2	1
most	21
mostly	3
mother	2
motion	25
motions	30
mottle	2
mottles	42
mounted	9
mounting	2
mountings	1
mousielak07	2
mouth	4
move	2
moved	3
movement	1
moving	6
ms	6
mu	11
much	45
multi	10
multicolumn	17
multiple	6
multiplet	24
multiplets	1
multiplication	2
multiplied	1
multirow	1
multithreaded	1
must	4
mutually	1
my	19
n	40
na	1
nabla	30
name	4
named	2
names	2
narrow	53
narrow1	2
narrow1b	2
narrow2	1
narrow3	1
nasa	2
nat	1
natbib	1
natural	2
nature	7
nature02749	1
nchez	27
nd	1
ndez	1
near	32
nearby	7
nearly	2
nebula	1
necessarily	1
necessary	2
need	7
needed	8
needs	4
neglect	1
neglected	1
neglecting	2
negligible	4
neither	1
network	5
neutral	4
new	22
newblock	26
newline	1
newpage	6
next	5
nguez	2
nicht	1
night	2
nitrogen	1
nm	4
no	26
noindent	1
noise	26
nominal	2
non	18
nonumber	1
nopagebreak	1
nor	3
normal	3
normalised	2
normalization	1
normalized	4
normalsize	1
north	6
not	89
notation	1
note	4
noted	1
notes	1
notice	1
noticed	1
notion	1
nov	7
novel	2
now	5
nowadays	1
nr	2
nu	2
nuclear	3
number	9
numbered	1
numbers	3
numerical	8
numerically	1
numerous	2
o	42
oTTINGEN	1
oberv	1
obj	1
object	22
objects	11
oblique	1
obliquely	1
obs	32
obser	6
observable	3
observation	15
observational	18
observations	110
observe	16
observed	84
observer	2
observers	1
observes	1
observing	8
obswaves	1
obtain	13
obtained	39
obtaining	1
obtains	5
obvious	1
obviously	2
occur	7
occurred	4
occurrence	4
occurring	1
occurs	6
oct	5
of	1790
ofdahl	5
off	30
offer	2
often	11
oger	1
ohne	1
old	3
ollenhoff	1
omega	16
omitted	2
on	243
once	2
ondas	1
one	69
ones	6
ongoing	1
onica	1
online	1
only	48
onto	2
ontro	1
opacity	2
operated	4
operates	1
operating	2
operation	3
opez	4
opportunity	1
opposed	1
opposite	1
opt	1
optic	2
optical	61
optically	5
optics	14
optimal	1
optimization	1
optimized	1
optimum	1
optionally	2
or	77
orange	2
orbit	2
orbits	1
order	38
ordering	1
orders	4
ordinate	1
ordinates	1
org	6
orientation	2
orientations	1
oriented	1
origin	4
original	4
originate	7
origkeit	1
ortho	3
orthogonal	2
orthohelium	1
orthonormal	1
oscillation	4
oscillations	21
